"Key","word","n"
"1994:The Shawshank Redemption","miss",2
"1995:Apollo 13","miss",2
"1995:Sense and Sensibility","miss",3
"1996:Fargo","miss",1
"1996:The English Patient","miss",4
"1997:As Good as It Gets","miss",1
"1997:Good Will Hunting","miss",1
"1997:L.A. Confidential","miss",1
"1998:Saving Private Ryan","miss",1
"1999:American Beauty","miss",1
"1999:The Green Mile","miss",1
"2000:Crouching Tiger, Hidden Dragon","miss",2
"2003:Mystic River","miss",5
"2004:Crash","miss",2
"2006:Little Miss Sunshine","miss",1
"2007:No Country for Old Men","miss",3
"2008:Milk","miss",4
"2008:The Curious Case of Benjamin Button","miss",1
"2009:An Education","miss",6
"2009:District 9","miss",1
"2009:Precious","miss",1
"2009:The Blind Side","miss",6
"2010:Inception","miss",4
"2010:The Fighter","miss",1
"2011:Hugo","miss",1
"2011:The Help","miss",3
"2012:Beasts of the Southern Wild","miss",3
"2013:12 Years a Slave","miss",1
"2013:American Hustle","miss",1
"2013:Captain Phillips","miss",1
"2013:Nebraska","miss",1
"2013:The Wolf of Wall Street","miss",2
"2014:American Sniper","miss",5
"2014:Birdman or (The Unexpected Virtue of Ignorance)","miss",1
"2014:Boyhood","miss",1
"2014:The Grand Budapest Hotel","miss",8
"2014:The Imitation Game","miss",1
"2015:Brooklyn","miss",4
"2015:Mad Max: Fury Road","miss",1
"2015:Room","miss",1
"2015:Spotlight","miss",1
"2015:The Martian","miss",1
"2015:The Revenant","miss",1
"2016:Fences","miss",3
"2016:Hidden Figures","miss",1
"2016:La La Land","miss",5
"2017:Call Me by Your Name","miss",1
"2017:Dunkirk","miss",1
"2017:Get Out","miss",4
"2017:The Shape of Water","miss",1
"2018:A Star Is Born","miss",1
"2018:BlacKkKlansman","miss",1
"2018:Green Book","miss",1
"2018:Roma","miss",2
"2019:Jojo Rabbit","miss",1
"1939:The Wizard of Oz","join",3
"1942:Casablanca","join",2
"1942:Kings Row","join",1
"1942:Mrs. Miniver","join",1
"1942:The Ox-Bow Incident","join",2
"1945:Anchors Aweigh","join",1
"1948:Hamlet","join",1
"1948:The Treasure of the Sierra Madre","join",1
"1950:King Solomon's Mines","join",1
"1953:From Here to Eternity","join",1
"1954:The Caine Mutiny","join",1
"1954:Three Coins in the Fountain","join",2
"1956:The Ten Commandments","join",1
"1957:The Bridge on the River Kwai","join",1
"1958:Cat on a Hot Tin Roof","join",1
"1960:The Alamo","join",2
"1961:West Side Story","join",1
"1962:The Music Man","join",1
"1963:America, America","join",4
"1963:Cleopatra","join",1
"1966:Who's Afraid of Virginia Woolf?","join",1
"1967:Bonnie and Clyde","join",1
"1967:Doctor Dolittle","join",3
"1967:Guess Who's Coming to Dinner","join",1
"1969:Hello, Dolly!","join",2
"1970:M.A.S.H.","join",3
"1971:Fiddler on the Roof","join",6
"1971:The French Connection","join",1
"1971:The Last Picture Show","join",3
"1972:Cabaret","join",1
"1972:Deliverance","join",1
"1972:The Godfather","join",1
"1973:The Sting","join",1
"1975:Barry Lyndon","join",1
"1975:Dog Day Afternoon","join",1
"1975:Nashville","join",2
"1975:One Flew Over the Cuckoo's Nest","join",1
"1976:Taxi Driver","join",1
"1977:Star Wars: Episode IV - A New Hope","join",3
"1978:Heaven Can Wait","join",1
"1978:The Deer Hunter","join",1
"1979:Apocalypse Now","join",1
"1979:Breaking Away","join",2
"1979:Norma Rae","join",2
"1980:Coal Miner's Daughter","join",1
"1980:Raging Bull","join",2
"1980:The Elephant Man","join",1
"1981:Chariots of Fire","join",1
"1981:Raiders of the Lost Ark","join",1
"1984:A Soldier's Story","join",1
"1984:Amadeus","join",1
"1984:Places in the Heart","join",1
"1984:The Killing Fields","join",1
"1985:The Color Purple","join",1
"1986:Children of a Lesser God","join",1
"1987:Moonstruck","join",2
"1987:The Last Emperor","join",1
"1988:Mississippi Burning","join",1
"1988:Working Girl","join",1
"1989:Born on the Fourth of July","join",1
"1989:Dead Poets Society","join",3
"1989:Driving Miss Daisy","join",1
"1990:Dances with Wolves","join",1
"1990:The Godfather Part III","join",2
"1991:JFK","join",1
"1992:Scent of a Woman","join",1
"1993:In the Name of the Father","join",1
"1993:The Fugitive","join",1
"1994:Forrest Gump","join",1
"1994:The Shawshank Redemption","join",1
"1995:Braveheart","join",1
"1996:Jerry Maguire","join",1
"1996:The English Patient","join",3
"1997:L.A. Confidential","join",2
"1997:The Full Monty","join",1
"1997:Titanic","join",1
"1998:The Thin Red Line","join",2
"2000:Crouching Tiger, Hidden Dragon","join",1
"2000:Gladiator","join",2
"2001:Moulin Rouge!","join",1
"2001:The Lord of the Rings: The Fellowship of the Ring","join",2
"2002:Gangs of New York","join",6
"2003:Lost in Translation","join",1
"2003:Mystic River","join",2
"2004:Ray","join",1
"2005:Munich","join",1
"2006:The Departed","join",2
"2007:Atonement","join",1
"2007:Michael Clayton","join",1
"2008:Milk","join",2
"2008:The Hurt Locker","join",1
"2008:The Reader","join",1
"2009:Avatar","join",1
"2009:Inglourious Basterds","join",1
"2009:Up in the Air","join",2
"2010:Inception","join",6
"2010:Toy Story 3","join",4
"2010:True Grit","join",2
"2011:Midnight in Paris","join",2
"2011:The Artist","join",1
"2011:War Horse","join",2
"2012:Les Misérables","join",3
"2012:Life of Pi","join",1
"2012:Lincoln","join",1
"2013:12 Years a Slave","join",4
"2013:American Hustle","join",1
"2013:Her","join",1
"2013:Nebraska","join",1
"2013:The Wolf of Wall Street","join",5
"2014:American Sniper","join",3
"2014:Birdman or (The Unexpected Virtue of Ignorance)","join",1
"2014:Boyhood","join",2
"2014:Selma","join",2
"2014:The Theory of Everything","join",1
"2014:Whiplash","join",2
"2015:Bridge of Spies","join",2
"2015:Mad Max: Fury Road","join",2
"2015:Room","join",1
"2015:Spotlight","join",1
"2015:The Revenant","join",1
"2016:Arrival","join",1
"2016:Fences","join",3
"2016:Hell or High Water","join",1
"2016:Hidden Figures","join",5
"2016:La La Land","join",6
"2016:Lion","join",2
"2016:Manchester by the Sea","join",1
"2016:Moonlight","join",1
"2017:Call Me by Your Name","join",1
"2017:Dunkirk","join",2
"2017:Get Out","join",1
"2017:Lady Bird","join",1
"2018:A Star Is Born","join",5
"2018:Bohemian Rhapsody","join",5
"2018:Green Book","join",1
"1939:The Wizard of Oz","professor",3
"1947:The Bishop's Wife","professor",3
"1962:The Music Man","professor",3
"1964:My Fair Lady","professor",2
"1966:Who's Afraid of Virginia Woolf?","professor",1
"1974:Lenny","professor",1
"1977:Annie Hall","professor",1
"1981:On Golden Pond","professor",1
"1983:Terms of Endearment","professor",1
"1984:A Passage to India","professor",1
"1987:Moonstruck","professor",1
"1989:Dead Poets Society","professor",1
"1997:Good Will Hunting","professor",1
"2001:A Beautiful Mind","professor",1
"2006:Little Miss Sunshine","professor",1
"2008:The Hurt Locker","professor",2
"2008:The Reader","professor",1
"2010:Inception","professor",1
"2014:Boyhood","professor",3
"2014:The Imitation Game","professor",2
"2014:Whiplash","professor",1
"2015:Bridge of Spies","professor",1
"2016:Arrival","professor",1
"2017:Call Me by Your Name","professor",1
"2018:Roma","professor",1
"2019:Little Women","professor",1
"1939:The Wizard of Oz","uncl",3
"1940:Our Town","uncl",2
"1940:The Grapes of Wrath","uncl",1
"1946:It's a Wonderful Life","uncl",5
"1946:The Best Years of Our Lives","uncl",1
"1951:A Place in the Sun","uncl",2
"1956:The King and I","uncl",2
"1962:The Music Man","uncl",1
"1967:Doctor Dolittle","uncl",3
"1975:Barry Lyndon","uncl",1
"1976:Rocky","uncl",1
"1977:Star Wars: Episode IV - A New Hope","uncl",6
"1992:Scent of a Woman","uncl",1
"1995:Braveheart","uncl",1
"1997:Life Is Beautiful","uncl",3
"2002:Gangs of New York","uncl",1
"2007:No Country for Old Men","uncl",1
"2009:Up in the Air","uncl",1
"2010:The Fighter","uncl",1
"2011:Hugo","uncl",2
"2012:Life of Pi","uncl",1
"2012:Zero Dark Thirty","uncl",1
"2013:Nebraska","uncl",1
"2016:Hell or High Water","uncl",1
"2016:Manchester by the Sea","uncl",5
"2019:Parasite","uncl",1
"1939:The Wizard of Oz","west",3
"1942:Mrs. Miniver","west",1
"1944:Since You Went Away","west",1
"1949:Battleground","west",1
"1954:On the Waterfront","west",1
"1959:Anatomy of a Murder","west",1
"1960:The Alamo","west",1
"1960:The Apartment","west",2
"1967:Doctor Dolittle","west",1
"1969:Butch Cassidy and the Sundance Kid","west",1
"1974:The Conversation","west",1
"1981:On Golden Pond","west",2
"1987:The Last Emperor","west",1
"1990:Dances with Wolves","west",1
"1991:Beauty and the Beast","west",5
"1991:The Silence of the Lambs","west",1
"1994:Pulp Fiction","west",1
"2003:Seabiscuit","west",1
"2003:The Lord of the Rings: The Return of the King","west",5
"2007:No Country for Old Men","west",1
"2008:The Reader","west",1
"2009:An Education","west",3
"2010:True Grit","west",1
"2012:Zero Dark Thirty","west",1
"2013:Captain Phillips","west",2
"2013:Nebraska","west",1
"2015:Bridge of Spies","west",1
"2016:Hell or High Water","west",2
"2016:Hidden Figures","west",7
"2017:Darkest Hour","west",1
"2018:Bohemian Rhapsody","west",1
"1939:The Wizard of Oz","corner",2
"1940:Our Town","corner",5
"1942:Mrs. Miniver","corner",1
"1942:The Ox-Bow Incident","corner",1
"1953:From Here to Eternity","corner",1
"1957:12 Angry Men","corner",1
"1960:The Alamo","corner",1
"1964:Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","corner",1
"1970:M.A.S.H.","corner",1
"1970:Patton","corner",1
"1971:The French Connection","corner",6
"1973:The Sting","corner",2
"1976:Rocky","corner",6
"1977:Star Wars: Episode IV - A New Hope","corner",1
"1980:Atlantic City, USA","corner",1
"1980:Raging Bull","corner",1
"1981:Raiders of the Lost Ark","corner",1
"1982:Tootsie","corner",1
"1991:Beauty and the Beast","corner",1
"1992:The Crying Game","corner",1
"1997:L.A. Confidential","corner",1
"1997:Life Is Beautiful","corner",1
"1998:Saving Private Ryan","corner",1
"1999:The Green Mile","corner",1
"2000:Crouching Tiger, Hidden Dragon","corner",1
"2003:Mystic River","corner",1
"2004:Crash","corner",1
"2004:Million Dollar Baby","corner",3
"2007:No Country for Old Men","corner",1
"2008:Milk","corner",3
"2010:Inception","corner",1
"2010:The Fighter","corner",1
"2010:Toy Story 3","corner",1
"2011:Hugo","corner",1
"2014:The Grand Budapest Hotel","corner",1
"2015:Room","corner",1
"2015:Spotlight","corner",1
"2015:The Revenant","corner",1
"2016:La La Land","corner",1
"2017:Darkest Hour","corner",1
"1939:The Wizard of Oz","dog",2
"1941:Sergeant York","dog",1
"1957:The Bridge on the River Kwai","dog",1
"1961:The Guns of Navarone","dog",1
"1962:To Kill a Mockingbird","dog",3
"1967:Doctor Dolittle","dog",2
"1970:M.A.S.H.","dog",4
"1972:Cabaret","dog",1
"1972:Sounder","dog",4
"1977:The Goodbye Girl","dog",1
"1979:Norma Rae","dog",2
"1980:Atlantic City, USA","dog",1
"1980:Coal Miner's Daughter","dog",1
"1983:The Big Chill","dog",1
"1989:Field of Dreams","dog",1
"1990:The Godfather Part III","dog",1
"1991:Beauty and the Beast","dog",1
"1991:Bugsy","dog",1
"1997:As Good as It Gets","dog",3
"1998:Saving Private Ryan","dog",2
"1999:The Green Mile","dog",1
"2000:Traffic","dog",1
"2001:Moulin Rouge!","dog",1
"2004:Million Dollar Baby","dog",2
"2007:Juno","dog",1
"2007:No Country for Old Men","dog",2
"2008:Milk","dog",4
"2008:The Reader","dog",2
"2009:An Education","dog",1
"2009:Precious","dog",1
"2009:Up","dog",10
"2009:Up in the Air","dog",1
"2010:Toy Story 3","dog",3
"2011:Hugo","dog",2
"2011:The Artist","dog",2
"2012:Django Unchained","dog",1
"2012:Zero Dark Thirty","dog",3
"2014:American Sniper","dog",2
"2015:Room","dog",10
"2016:Fences","dog",4
"2017:Get Out","dog",2
"2018:A Star Is Born","dog",1
"2018:Green Book","dog",1
"2018:Roma","dog",1
"2019:1917","dog",1
"2019:Once Upon a Time... In Hollywood","dog",2
"1939:The Wizard of Oz","fire",2
"1940:Rebecca","fire",1
"1940:The Great Dictator","fire",1
"1941:Citizen Kane","fire",2
"1941:Here Comes Mr. Jordan","fire",1
"1941:Sergeant York","fire",4
"1941:The Maltese Falcon","fire",1
"1942:Wake Island","fire",2
"1943:Watch on the Rhine","fire",1
"1944:Double Indemnity","fire",1
"1944:Going My Way","fire",1
"1946:Great Expectations","fire",1
"1946:The Best Years of Our Lives","fire",1
"1947:The Bishop's Wife","fire",1
"1948:Hamlet","fire",1
"1948:The Treasure of the Sierra Madre","fire",1
"1949:Battleground","fire",3
"1949:Twelve O'Clock High","fire",1
"1951:A Streetcar Named Desire","fire",1
"1952:High Noon","fire",1
"1952:Ivanhoe","fire",2
"1952:The Quiet Man","fire",1
"1953:From Here to Eternity","fire",1
"1953:Roman Holiday","fire",1
"1954:Three Coins in the Fountain","fire",1
"1956:The Ten Commandments","fire",2
"1957:The Bridge on the River Kwai","fire",3
"1960:The Alamo","fire",7
"1960:The Apartment","fire",1
"1961:The Guns of Navarone","fire",2
"1962:Mutiny on the Bounty","fire",3
"1962:To Kill a Mockingbird","fire",1
"1963:Cleopatra","fire",2
"1964:Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb","fire",1
"1969:Butch Cassidy and the Sundance Kid","fire",2
"1971:The French Connection","fire",2
"1972:Deliverance","fire",2
"1972:The Godfather","fire",1
"1973:American Graffiti","fire",1
"1974:Chinatown","fire",1
"1974:The Towering Inferno","fire",19
"1975:Barry Lyndon","fire",3
"1975:Dog Day Afternoon","fire",1
"1975:Jaws","fire",3
"1975:Nashville","fire",2
"1976:Network","fire",3
"1976:Taxi Driver","fire",1
"1977:Star Wars: Episode IV - A New Hope","fire",12
"1979:Apocalypse Now","fire",6
"1979:Kramer vs. Kramer","fire",1
"1979:Norma Rae","fire",2
"1980:Atlantic City, USA","fire",1
"1980:Coal Miner's Daughter","fire",1
"1981:On Golden Pond","fire",2
"1981:Raiders of the Lost Ark","fire",3
"1982:Gandhi","fire",3
"1982:Tootsie","fire",1
"1983:The Right Stuff","fire",3
"1984:A Soldier's Story","fire",2
"1984:Places in the Heart","fire",3
"1985:Out of Africa","fire",1
"1986:Platoon","fire",2
"1986:The Mission","fire",1
"1987:Broadcast News","fire",1
"1987:The Last Emperor","fire",2
"1988:Mississippi Burning","fire",3
"1989:Born on the Fourth of July","fire",1
"1989:Dead Poets Society","fire",2
"1989:Driving Miss Daisy","fire",1
"1990:Dances with Wolves","fire",1
"1990:Goodfellas","fire",1
"1991:JFK","fire",4
"1992:A Few Good Men","fire",1
"1992:Unforgiven","fire",3
"1993:The Fugitive","fire",3
"1994:Pulp Fiction","fire",2
"1995:Apollo 13","fire",1
"1996:Fargo","fire",2
"1996:Jerry Maguire","fire",1
"1996:The English Patient","fire",4
"1997:L.A. Confidential","fire",5
"1998:Saving Private Ryan","fire",14
"1998:The Thin Red Line","fire",1
"1999:The Green Mile","fire",4
"1999:The Insider","fire",1
"2000:Chocolat","fire",2
"2001:The Lord of the Rings: The Fellowship of the Ring","fire",2
"2002:Gangs of New York","fire",8
"2003:Mystic River","fire",2
"2003:The Lord of the Rings: The Return of the King","fire",2
"2004:Crash","fire",5
"2005:Good Night, and Good Luck.","fire",2
"2005:Munich","fire",1
"2006:Babel","fire",1
"2007:No Country for Old Men","fire",7
"2008:Milk","fire",2
"2008:The Curious Case of Benjamin Button","fire",1
"2008:The Hurt Locker","fire",8
"2008:The Reader","fire",1
"2009:Avatar","fire",1
"2009:District 9","fire",1
"2009:Inglourious Basterds","fire",5
"2009:Up","fire",1
"2009:Up in the Air","fire",17
"2010:The Social Network","fire",2
"2010:True Grit","fire",3
"2011:Hugo","fire",2
"2011:The Artist","fire",3
"2011:The Help","fire",3
"2011:War Horse","fire",2
"2012:Argo","fire",3
"2012:Beasts of the Southern Wild","fire",1
"2012:Django Unchained","fire",9
"2012:Les Misérables","fire",1
"2012:Zero Dark Thirty","fire",1
"2013:American Hustle","fire",4
"2013:Captain Phillips","fire",7
"2013:Gravity","fire",7
"2014:Birdman or (The Unexpected Virtue of Ignorance)","fire",2
"2014:The Grand Budapest Hotel","fire",2
"2014:The Imitation Game","fire",6
"2014:Whiplash","fire",1
"2015:Mad Max: Fury Road","fire",1
"2015:Room","fire",2
"2015:The Big Short","fire",1
"2015:The Revenant","fire",5
"2016:Fences","fire",2
"2016:Hacksaw Ridge","fire",1
"2016:Hell or High Water","fire",4
"2016:La La Land","fire",3
"2016:Manchester by the Sea","fire",4
"2017:All the Money in the World","fire",2
"2017:Dunkirk","fire",2
"2017:Three Billboards Outside Ebbing, Missouri","fire",8
"2018:Bohemian Rhapsody","fire",1
"2018:Green Book","fire",1
"2018:Roma","fire",2
"2018:The Favourite","fire",2
"2019:1917","fire",2
"2019:Joker","fire",1
"2019:Once Upon a Time... In Hollywood","fire",1
"2019:Parasite","fire",3
"1939:The Wizard of Oz","fortun",2
"1941:Citizen Kane","fortun",1
"1942:Casablanca","fortun",1
"1946:Great Expectations","fortun",1
"1948:Hamlet","fortun",1
"1948:The Treasure of the Sierra Madre","fortun",1
"1951:A Streetcar Named Desire","fortun",3
"1956:Giant","fortun",1
"1959:Ben-Hur","fortun",1
"1971:Fiddler on the Roof","fortun",1
"1972:Cabaret","fortun",1
"1975:Barry Lyndon","fortun",1
"1993:Schindler's List","fortun",1
"1994:Pulp Fiction","fortun",1
"1995:Sense and Sensibility","fortun",1
"1997:As Good as It Gets","fortun",1
"2003:Seabiscuit","fortun",2
"2011:The Artist","fortun",2
"2012:Argo","fortun",2
"2013:12 Years a Slave","fortun",1
"2013:The Wolf of Wall Street","fortun",1
"2014:Birdman or (The Unexpected Virtue of Ignorance)","fortun",1
"2015:Brooklyn","fortun",1
"2017:All the Money in the World","fortun",1
"1939:The Wizard of Oz","guard",2
"1940:The Grapes of Wrath","guard",1
"1940:The Great Dictator","guard",1
"1942:The Ox-Bow Incident","guard",1
"1947:The Bishop's Wife","guard",1
"1949:Battleground","guard",2
"1950:Sunset Blvd.","guard",1
"1952:Ivanhoe","guard",1
"1953:From Here to Eternity","guard",2
"1955:Mister Roberts","guard",1
"1956:The Ten Commandments","guard",1
"1957:The Bridge on the River Kwai","guard",1
"1959:Ben-Hur","guard",4
"1961:The Guns of Navarone","guard",1
"1965:Doctor Zhivago","guard",1
